,Cust_ID,Staff_ID,Amt,Prod,date
8813,63,163,49500,G,25-Jan-20
8814,132,94,40500,B,6-Nov-19
8815,72,256,48000,E,5-Dec-20
8816,274,61,34500,F,28-Jul-21
8817,298,51,12000,I,21-Jul-19
8818,385,37,40000,D,27-Jan-21
8819,169,259,5000,B,27-Sep-21
8820,381,203,7000,A,5-Jun-19
8821,289,221,2500,A,27-Sep-20
8822,89,184,13500,D,26-Dec-20
8823,81,266,32500,H,23-Jan-21
8824,144,253,22000,H,14-Mar-19
8825,388,157,41500,I,1-Mar-20
8826,125,138,43000,G,20-Jul-20
8827,330,7,14500,G,4-Aug-20
8828,17,243,29500,C,20-Nov-20
8829,192,148,36000,E,5-Aug-21
8830,148,242,41000,B,27-Apr-19
8831,249,174,46500,B,28-Aug-21
8832,346,272,43500,B,5-Apr-20
8833,83,94,23500,D,25-Oct-19
8834,395,167,6500,J,23-Sep-21
8835,30,240,31000,D,7-Nov-19
8836,31,179,21000,F,31-Dec-20
8837,104,246,35000,I,19-Aug-21
8838,193,194,35000,H,17-Aug-19
8839,11,170,32000,E,24-Oct-20
8840,44,65,24000,G,16-May-21
8841,394,224,18000,E,3-Feb-21
8842,396,89,35500,D,27-Sep-20
8843,62,286,23500,A,28-Jan-20
8844,144,113,22500,I,13-Dec-19
8845,108,117,35000,D,8-Feb-19
8846,147,249,24000,C,30-Oct-19
8847,334,264,24500,B,1-Oct-20
8848,73,295,8500,H,18-Jul-19
8849,174,84,45500,G,2-Dec-20
8850,157,22,33000,J,8-Jan-19
8851,242,26,17000,G,18-Mar-21
8852,263,25,8000,G,30-Apr-21
8853,352,240,30500,I,23-Feb-20
8854,360,73,31500,J,8-Mar-21
8855,322,221,4000,G,4-Jun-20
8856,48,293,11000,J,22-Dec-20
8857,21,170,19000,F,23-Feb-20
8858,96,144,34500,A,15-Jun-19
8859,135,199,44500,E,2-Apr-20
8860,77,228,15000,J,1-Jun-20
8861,104,217,9000,A,18-Jan-21
8862,63,271,18000,I,9-Sep-21
8863,238,41,27500,C,20-Jan-21
8864,11,241,37000,C,6-Dec-20
8865,367,85,22000,H,8-Oct-19
8866,358,160,45500,I,17-Mar-21
8867,213,247,39500,C,19-Jul-19
8868,42,158,37500,E,29-Apr-20
8869,34,160,33500,G,20-Dec-20
8870,135,13,35000,I,7-May-20
8871,262,291,49000,J,14-Nov-20
8872,203,217,49500,B,11-Oct-20
8873,306,236,39500,J,4-Nov-20
8874,353,169,7000,E,5-Apr-20
8875,219,5,20000,H,24-Aug-21
8876,225,112,13000,H,17-Jun-21
8877,150,251,42000,J,5-Sep-20
8878,81,36,9000,D,25-Jan-19
8879,129,36,45500,F,2-Apr-21
8880,91,200,12500,J,17-Feb-19
8881,326,242,28500,C,12-May-20
8882,365,136,37500,A,14-Jan-20
8883,307,121,48000,D,15-Feb-21
8884,152,290,19500,J,7-Jun-20
8885,395,134,6000,A,9-May-21
8886,34,129,27500,D,15-Jul-20
8887,134,254,14000,J,30-Apr-21
8888,138,226,48000,A,6-Dec-19
8889,243,227,29000,A,10-Jun-20
8890,387,28,48500,J,18-Jun-19
8891,338,198,17000,B,10-Mar-19
8892,353,70,47000,I,22-Jan-19
8893,271,88,37500,J,10-Mar-19
8894,387,147,13500,B,11-Jul-20
8895,121,195,8000,J,12-Apr-20
8896,226,124,26500,G,15-Nov-20
8897,51,102,5500,G,28-Aug-21
8898,258,50,49500,C,2-Dec-20
8899,9,86,46500,E,25-Mar-21
8900,388,45,29000,C,29-Oct-20
8901,114,47,36000,I,20-Jul-20
8902,380,198,31500,D,3-Jun-21
8903,383,38,11500,H,9-Feb-21
8904,224,66,17500,E,2-Jul-19
8905,202,170,25500,D,7-Jul-19
8906,135,56,35500,A,13-Feb-21
8907,326,29,4500,G,25-Jun-21
8908,242,140,26000,D,19-Feb-21
8909,395,152,34500,J,28-Jun-20
8910,261,58,22500,A,16-May-21
8911,215,161,49000,D,10-Jun-20
8912,93,274,43000,B,5-Apr-19
8913,152,237,26000,A,17-Jan-20
8914,376,87,13000,D,19-Jan-19
8915,56,32,40500,G,2-Sep-19
8916,297,111,10500,C,29-Aug-20
8917,190,103,36000,C,27-Nov-19
8918,341,203,38000,G,4-Sep-20
8919,46,166,21000,E,17-Feb-20
8920,256,144,34000,B,26-Nov-19
8921,88,95,24500,F,26-Aug-20
8922,24,195,46500,D,22-Feb-20
8923,393,242,36500,I,8-Aug-21
8924,201,41,1000,D,19-Mar-20
8925,151,270,12000,H,6-May-19
8926,238,111,21500,I,23-Dec-19
8927,393,112,3000,G,26-Feb-21
8928,193,124,22000,I,1-Oct-20
8929,247,111,21000,A,4-May-19
8930,55,285,31000,I,4-Mar-19
8931,250,193,41500,I,12-May-19
8932,35,225,47500,I,7-Dec-20
8933,43,141,48500,E,23-May-20
8934,228,73,24000,F,23-Jun-21
8935,224,87,17500,B,28-Jun-19
8936,138,292,10000,E,26-Oct-20
8937,382,294,27500,A,15-Jul-19
8938,269,228,31500,F,19-Nov-19
8939,78,155,4000,F,20-Feb-20
8940,112,117,41000,F,20-Oct-20
8941,189,144,24500,E,25-Oct-20
8942,177,212,37500,I,18-May-20
8943,21,214,32000,H,26-Jan-19
8944,246,59,14000,C,31-May-19
8945,166,156,39000,E,10-Jan-21
8946,337,296,21000,A,8-Mar-21
8947,150,105,27500,A,5-Oct-19
8948,104,231,40500,G,18-May-21
8949,76,13,41000,I,7-Jun-21
8950,227,198,39000,D,31-Jan-21
8951,65,295,8500,C,5-May-19
8952,14,109,17000,B,23-Nov-19
8953,232,148,41500,H,22-Jan-19
8954,84,126,500,H,9-Sep-19
8955,126,299,40000,C,31-Dec-20
8956,289,85,9000,A,9-Jan-19
8957,372,157,18500,A,19-Apr-20
8958,63,241,14000,H,9-Apr-20
8959,210,176,45500,A,23-May-19
8960,285,297,16000,I,17-Jul-20
8961,9,122,30500,A,17-Sep-20
8962,173,284,11000,H,13-Jan-20
8963,75,175,14000,E,12-Apr-20
8964,398,247,48000,G,12-Aug-21
8965,236,267,45500,G,29-Jan-19
8966,212,24,29500,E,10-Sep-21
8967,14,37,39500,C,24-Sep-19
8968,227,272,48000,C,22-Dec-20
8969,85,68,32500,B,12-May-20
8970,160,237,4500,I,28-Oct-20
8971,276,266,29500,C,8-Nov-19
8972,355,200,20500,F,5-Nov-19
8973,399,168,4500,C,20-Mar-21
8974,339,155,33000,J,29-Mar-20
8975,85,228,33500,D,14-Mar-20
8976,242,225,45500,C,12-Sep-19
8977,219,275,38500,F,27-Aug-20
8978,255,175,37000,I,1-Sep-20
8979,79,141,8500,E,28-Jul-20
8980,162,127,18000,F,8-Mar-20
8981,348,206,13500,C,16-Oct-19
8982,162,160,24000,F,18-Oct-19
8983,319,32,7500,C,9-Jan-21
8984,23,124,26500,H,4-Oct-19
8985,308,34,28000,E,9-Jan-21
8986,373,182,9500,G,11-Nov-20
8987,181,124,24500,H,26-Oct-20
8988,231,55,29500,E,29-Nov-20
8989,315,259,5000,H,14-Mar-19
8990,327,192,46000,C,18-Mar-19
8991,352,150,5500,C,8-Jun-21
8992,272,256,29000,G,23-Aug-21
8993,253,186,32500,B,14-Dec-19
8994,128,280,3000,A,11-Mar-21
8995,205,100,1500,E,14-Jul-20
8996,86,280,5000,D,26-Apr-21
8997,292,25,36500,I,17-Jan-21
8998,51,28,35500,E,4-Jul-21
8999,259,259,7500,C,22-May-19
9000,141,67,36000,B,24-Apr-21
9001,102,177,49000,D,2-May-20
9002,51,267,27000,E,16-Jun-21
9003,247,232,14500,C,18-Jul-19
9004,167,213,16000,E,17-Sep-20
9005,93,59,48500,H,28-May-21
9006,271,167,30000,I,18-Apr-19
9007,21,53,22000,B,3-Apr-20
9008,303,27,38500,F,11-Sep-19
9009,376,98,27000,E,29-Mar-19
9010,6,12,2000,D,14-Aug-19
9011,211,101,43500,B,1-Oct-19
9012,79,40,6500,C,19-Oct-19
9013,288,57,22500,A,31-Jan-19
9014,348,18,6000,A,22-Sep-19
9015,333,149,31000,H,17-Feb-21
9016,121,230,34500,J,25-Feb-21
9017,192,158,8000,F,1-Apr-19
9018,134,264,44000,F,14-Dec-20
9019,11,62,41000,A,14-Oct-19
9020,385,100,28000,E,5-Nov-19
9021,199,98,6000,D,11-Jun-21
9022,287,279,44000,I,6-Jan-21
9023,211,269,24000,H,21-Nov-20
9024,136,221,25500,B,29-Jun-20
9025,18,10,43000,A,7-Apr-20
9026,138,89,28000,D,20-Dec-19
9027,385,243,47000,C,21-Jun-21
9028,122,148,15500,J,15-Mar-21
9029,252,23,27500,C,25-Jan-21
9030,314,24,17000,D,12-Oct-19
9031,293,272,11000,I,9-Feb-20
9032,327,133,21500,E,17-Jan-20
9033,296,252,18500,G,29-Jul-20
9034,220,200,8500,J,1-Apr-20
9035,140,39,5500,I,21-Aug-21
9036,89,60,23500,I,16-Jun-19
9037,194,57,4000,C,17-Sep-20
9038,195,26,9000,H,30-Nov-19
9039,324,218,22000,G,10-Sep-20
9040,42,188,3500,B,16-Sep-20
9041,189,260,28000,A,12-Jan-20
9042,254,206,36500,G,13-Aug-20
9043,379,37,24000,C,12-Apr-21
9044,183,127,15000,E,15-Jun-20
9045,262,41,24500,F,29-Mar-19
9046,369,213,33000,C,12-Jan-21
9047,25,207,28500,F,17-Apr-19
9048,71,195,22500,C,26-Aug-19
9049,340,123,23000,I,12-Dec-19
9050,237,94,31000,C,25-Nov-19
9051,57,224,35000,H,5-Jan-19
9052,238,70,33000,G,20-Oct-19
9053,373,65,46000,G,2-Jan-19
9054,383,171,48000,C,17-May-19
9055,217,36,5000,B,31-May-21
9056,18,120,7500,B,31-Aug-20
9057,328,87,48500,E,11-May-19
9058,240,169,1500,A,6-Mar-20
9059,88,254,40500,E,17-Jul-19
9060,57,255,9000,I,27-Jan-21
9061,252,45,41500,C,8-Mar-20
9062,324,176,36500,D,30-Sep-19
9063,54,30,44500,D,29-Jun-21
9064,320,263,38000,F,13-Mar-19
9065,232,70,13000,C,27-Jun-20
9066,232,266,23500,H,28-Jul-20
9067,385,204,41000,D,6-Jun-21
9068,265,225,34500,J,14-Apr-21
9069,252,281,47000,C,10-Oct-20
9070,395,4,4000,J,13-Dec-19
9071,248,120,48000,G,25-Apr-19
9072,44,157,500,H,13-Nov-19
9073,220,148,25000,B,25-Jan-20
9074,210,221,28000,E,21-Jan-21
9075,395,263,38500,B,25-Mar-20
9076,371,108,23000,J,29-Jul-20
9077,396,242,27000,F,14-Apr-21
9078,377,204,33000,I,30-Oct-20
9079,265,37,27000,A,4-Apr-20
9080,10,161,31000,B,4-Nov-19
9081,357,133,36500,H,17-Oct-19
9082,381,104,18000,F,20-Mar-20
9083,277,189,43500,H,8-Jan-20
9084,398,275,40000,F,16-Aug-19
9085,385,297,39500,E,20-Jan-20
9086,391,97,21500,A,21-Nov-20
9087,388,44,36500,E,7-Mar-21
9088,214,163,37000,G,21-May-20
9089,251,135,48000,H,29-Nov-19
9090,146,195,36000,H,14-Aug-21
9091,231,146,10000,I,20-Feb-19
9092,3,211,15000,F,20-Feb-20
9093,41,39,47500,C,28-Jul-20
9094,289,222,33500,I,1-Dec-19
9095,86,53,40500,J,11-Jun-21
9096,71,102,36500,G,5-Feb-21
9097,345,283,30000,I,5-Jan-19
9098,307,50,42000,F,12-Nov-20
9099,142,50,46500,H,12-Sep-20
9100,231,117,46000,I,18-Apr-21
9101,305,187,49500,I,23-Jun-20
9102,32,81,49500,J,18-May-20
9103,113,71,3500,F,9-Feb-21
9104,343,197,43000,A,12-Jul-19
9105,203,228,43000,F,23-Oct-20
9106,155,248,38500,F,14-Apr-20
9107,125,137,17500,I,25-May-20
9108,387,247,43500,H,23-Jan-21
9109,130,128,10000,J,10-Sep-21
9110,161,300,41000,E,23-Dec-20
9111,245,190,24000,G,10-Feb-21
9112,201,162,16000,F,13-Mar-19
9113,14,45,29500,F,14-May-20
9114,118,221,28000,A,8-Jun-19
9115,119,131,2000,F,3-May-21
9116,176,87,33500,D,9-Jan-20
9117,112,177,500,A,13-Oct-19
9118,370,162,43500,F,4-Feb-20
9119,324,11,7000,I,8-Jul-20
9120,127,60,28500,B,12-Apr-19
9121,389,213,33000,G,26-Dec-20
9122,150,294,14000,F,23-Aug-20
9123,392,258,33000,E,4-Feb-20
9124,306,50,32000,A,17-Oct-20
9125,353,222,29500,G,11-Aug-21
9126,187,230,7500,E,19-Feb-20
9127,46,112,17000,E,27-Aug-19
9128,297,95,3500,J,2-Jan-20
9129,73,191,12000,J,25-Sep-21
9130,334,105,4000,C,23-Jun-21
9131,67,250,49500,J,3-Jul-20
9132,353,239,38500,C,17-Jan-20
9133,311,232,32000,C,31-Aug-21
9134,272,143,26500,C,26-Sep-20
9135,364,38,40000,E,3-Mar-19
9136,309,11,48000,H,22-Dec-19
9137,22,142,2000,H,14-Dec-20
9138,121,61,7000,D,17-Jun-19
9139,47,289,45000,I,22-Feb-21
9140,311,119,2500,E,20-Jan-21
9141,375,233,45500,B,20-Jan-20
9142,165,205,11500,E,17-Aug-19
9143,271,271,31000,E,30-May-21
9144,66,220,26000,D,13-Aug-21
9145,284,119,33500,B,24-Jul-19
9146,265,248,14000,C,17-Aug-19
9147,180,86,20000,J,11-Feb-20
9148,341,163,7000,F,25-Mar-21
9149,89,22,4500,I,2-Oct-20
9150,87,174,4000,J,6-Apr-20
9151,154,147,34000,J,7-Jul-21
9152,337,184,25000,C,30-Jul-19
9153,99,40,46500,F,14-Dec-19
9154,149,182,24500,I,20-Jan-19
9155,312,175,26500,F,6-May-21
9156,128,225,41000,H,1-Aug-19
9157,305,282,3000,E,24-Feb-21
9158,26,163,15500,D,2-Oct-19
9159,246,292,22500,I,6-Apr-19
9160,254,240,1500,D,17-Jan-19
9161,333,66,46500,C,6-Feb-20
9162,141,223,48000,B,1-Apr-20
9163,171,128,8000,F,20-Jun-21
9164,141,294,12000,F,11-Mar-19
9165,144,79,44000,H,1-Feb-21
9166,361,255,24000,D,22-Apr-21
9167,44,46,38000,D,1-Jun-20
9168,30,220,20500,A,25-Mar-20
9169,86,124,38000,A,25-Oct-20
9170,387,17,35000,F,7-Oct-19
9171,323,212,2500,J,26-Dec-20
9172,248,62,15500,I,16-Nov-20
9173,53,212,14500,A,16-Sep-20
9174,209,197,48500,C,11-Mar-20
9175,112,300,5000,J,27-May-20
9176,391,266,32500,E,26-Jul-21
9177,311,165,33500,D,25-Oct-20
9178,168,158,13000,F,4-May-20
9179,91,165,10500,F,31-Dec-20
9180,100,250,21000,D,21-Feb-19
9181,110,65,6500,A,14-Mar-21
9182,103,242,14500,I,23-Dec-20
9183,176,220,15000,C,8-Jul-19
9184,395,227,44500,D,24-Feb-19
9185,284,264,40500,A,27-Apr-20
9186,376,297,21500,I,2-Oct-20
9187,370,119,42500,D,15-Jun-20
9188,122,183,27500,H,18-May-21
9189,274,236,37000,I,6-Feb-21
9190,367,30,10000,D,4-Jan-20
9191,154,208,23500,E,8-Jan-20
9192,319,262,9000,F,26-Oct-19
9193,178,7,8000,D,4-Jan-20
9194,109,146,24500,H,26-Apr-19
9195,342,105,34000,I,22-Sep-21
9196,295,176,20000,B,13-Apr-20
9197,73,18,4500,F,26-Dec-20
9198,308,93,18000,J,26-Mar-19
9199,72,208,39000,I,13-Apr-21
9200,395,85,17000,E,18-Jun-21
9201,377,39,16000,J,29-Jan-21
9202,99,61,24500,C,10-Jan-21
9203,27,177,34000,C,27-Aug-19
9204,353,70,40500,B,9-Jun-20
9205,221,89,41000,I,26-Feb-20
9206,354,133,4500,C,8-May-19
9207,336,22,44500,D,1-Apr-20
9208,348,66,30000,A,25-Jul-21
9209,121,220,42000,J,14-Nov-20
9210,400,286,36000,I,9-Dec-20
9211,21,271,3500,H,24-Jul-21
9212,227,228,48500,E,5-Mar-21
9213,17,263,16500,D,7-Oct-19
9214,354,111,47500,A,27-Feb-20
9215,274,56,10000,D,26-May-21
9216,180,280,50000,A,29-Mar-19
9217,196,248,42000,F,16-Feb-19
9218,121,56,1500,I,31-Jan-19
9219,154,92,25000,D,28-Nov-19
9220,34,76,8500,F,23-Nov-19
9221,161,91,15000,C,16-Jan-19
9222,246,168,2500,A,27-Jun-21
9223,19,204,40000,J,15-Jan-21
9224,64,145,28500,I,26-Jul-20
9225,345,130,47000,A,7-Dec-20
9226,11,265,9000,I,31-Aug-19
9227,293,161,3500,B,3-Jan-20
9228,233,85,48000,I,17-Mar-19
9229,381,157,10500,F,10-Sep-19
9230,125,173,45500,J,27-Nov-20
9231,187,215,12000,F,4-Jan-19
9232,44,178,24000,E,7-Jan-21
9233,103,263,19000,F,11-Sep-19
9234,399,286,24500,B,25-Jun-21
9235,275,108,4500,G,16-May-19
9236,324,201,32500,E,10-Jun-19
9237,229,112,3500,E,3-Dec-19
9238,383,97,16000,C,30-Jun-19
9239,210,244,8500,B,12-Sep-20
9240,199,129,3000,F,22-Jan-20
9241,231,7,46500,J,3-Jan-20
9242,294,173,47500,B,8-Aug-20
9243,335,98,16500,A,28-Nov-20
9244,366,17,13000,F,24-Apr-19
9245,88,154,16000,B,31-Oct-20
9246,355,189,14500,G,1-Aug-20
9247,30,110,28000,B,5-Apr-20
9248,62,116,16500,B,14-Sep-20
9249,211,138,8000,C,2-Mar-20
9250,179,129,32000,H,31-Dec-20
9251,196,21,21000,B,19-Feb-20
9252,35,271,3500,I,20-Apr-20
9253,210,235,31500,J,28-Jun-19
9254,244,6,35500,H,2-Dec-20
9255,315,242,23000,I,27-Jan-21
9256,319,201,46000,I,17-Apr-19
9257,240,79,45000,B,12-Apr-21
9258,41,176,31000,D,7-Nov-19
9259,209,204,33500,D,29-Aug-21
9260,72,105,5500,E,7-Mar-20
9261,276,144,13500,I,22-Jun-19
9262,385,295,33500,I,15-Dec-20
9263,368,75,15000,H,26-May-21
9264,20,105,39500,I,6-Jun-20
9265,328,242,46500,F,19-May-19
9266,241,257,27000,A,14-Jul-19
9267,122,129,37000,B,26-Apr-20
9268,98,129,21000,E,2-Oct-19
9269,353,145,18000,F,29-Apr-19
9270,137,92,5500,I,5-Jul-19
9271,356,80,42500,G,9-Oct-19
9272,207,156,31000,B,14-Dec-19
9273,371,104,15000,E,6-Feb-20
9274,344,42,50000,F,19-Oct-19
9275,104,96,12500,I,13-Jul-19
9276,334,4,27500,A,16-Oct-19
9277,179,152,48000,B,19-Mar-21
9278,149,37,30500,F,3-Apr-21
9279,347,143,2000,H,5-Oct-20
9280,128,147,29000,C,22-Dec-19
9281,131,61,30500,B,7-Apr-21
9282,122,15,30500,H,2-Jun-19
9283,134,179,49000,F,26-Sep-19
9284,140,37,3500,A,15-Dec-19
9285,95,182,6500,G,21-Aug-20
9286,47,280,44500,C,23-Mar-20
9287,186,94,12000,J,17-Nov-19
9288,194,62,1500,A,3-Jul-19
9289,97,254,28000,H,27-Sep-21
9290,71,234,9500,C,17-Jan-20
9291,178,103,23000,G,22-May-20
9292,114,176,37000,D,18-Mar-21
9293,374,36,43000,F,8-Dec-19
9294,308,73,7500,E,28-Feb-20
9295,379,158,38500,A,11-Apr-21
9296,76,288,29000,D,22-Feb-19
9297,350,43,23000,B,7-Jan-21
9298,351,255,47500,D,27-Jul-21
9299,141,16,49500,G,22-Aug-20
9300,400,56,50000,G,4-Mar-21
9301,332,268,31000,H,21-Dec-19
9302,192,261,12000,I,15-Aug-21
9303,307,85,31000,H,7-Nov-20
9304,398,93,23500,H,26-Nov-20
9305,339,197,45000,C,22-Aug-20
9306,168,18,8500,E,1-Mar-20
9307,275,18,30500,I,29-May-21
9308,77,177,25000,D,11-Sep-20
9309,105,158,47500,F,11-Mar-20
9310,82,24,30000,B,6-Sep-20
9311,161,125,33000,I,14-Jun-20
9312,323,154,24500,B,29-May-21
9313,314,84,10500,H,20-Mar-20
9314,118,28,2000,H,29-Aug-19
9315,295,196,35000,I,24-Jul-21
9316,73,102,21500,C,20-Nov-20
9317,140,189,50000,G,21-May-19
9318,11,297,36000,H,23-Apr-19
9319,111,223,15500,H,9-Jan-21
9320,58,269,45000,A,20-Jan-19
9321,16,56,47500,B,21-May-19
9322,351,12,33000,J,11-Nov-19
9323,154,69,42000,B,8-Sep-20
9324,334,31,30000,H,31-Mar-21
9325,106,91,2500,B,21-Jul-19
9326,303,106,50000,B,14-Nov-20
9327,121,47,36000,H,12-Jan-20
9328,63,223,37500,F,26-Mar-21
9329,325,229,7500,F,31-Jul-20
9330,186,197,2500,E,21-Mar-20
9331,334,21,12000,B,3-Dec-19
9332,391,130,36500,D,19-May-21
9333,144,2,8500,B,31-Oct-19
9334,398,290,16500,E,28-Aug-20
9335,138,4,47500,J,17-Jun-21
9336,142,300,25500,B,4-Feb-21
9337,247,293,18500,E,16-Dec-20
9338,285,210,11500,F,10-Aug-19
9339,124,22,41500,I,23-Feb-20
9340,6,264,41500,D,17-Dec-19
9341,73,261,47000,I,4-Jun-19
9342,369,18,21000,J,10-Mar-21
9343,257,287,28500,G,3-Nov-19
9344,92,105,30500,B,13-Apr-20
9345,53,213,32500,G,23-May-21
9346,157,252,44000,A,26-Feb-20
9347,163,94,26000,I,2-Oct-20
9348,111,75,26500,G,18-Apr-19
9349,13,270,49000,A,19-Dec-20
9350,244,68,32000,C,13-Jan-21
9351,294,174,20000,I,8-Mar-19
9352,94,194,6000,H,30-Jan-19
9353,158,140,22500,C,14-Dec-20
9354,347,96,9000,I,23-Dec-20
9355,190,60,9000,H,6-Jan-21
9356,86,42,22000,B,7-Sep-19
9357,102,60,33000,H,9-Aug-19
9358,55,33,46000,B,26-Nov-19
9359,233,134,10000,J,8-Dec-20
9360,370,144,30500,D,26-Aug-19
9361,390,148,11500,E,1-Jul-19
9362,219,238,47000,E,12-Mar-21
9363,81,150,15000,D,17-Apr-19
9364,23,260,44000,H,7-Feb-19
9365,114,170,25000,C,31-Jan-19
9366,73,202,45000,H,22-Apr-21
9367,368,163,49000,B,26-Jun-20
9368,320,23,27000,D,9-Oct-19
9369,379,224,41500,E,14-Mar-21
9370,302,115,13000,B,3-Mar-21
9371,274,194,44500,J,18-May-19
9372,95,157,43000,F,26-Dec-20
9373,308,197,46500,I,19-Mar-21
9374,114,192,21000,D,15-Feb-21
9375,15,77,33000,I,6-Jun-20
9376,80,292,11000,G,10-Sep-19
9377,143,162,18500,I,1-Jan-21
9378,220,180,21000,B,17-Sep-21
9379,35,92,9500,E,20-Mar-19
9380,38,187,38500,E,12-Jun-20
9381,210,80,5500,H,30-Jan-20
9382,177,231,33500,H,3-Jul-19
9383,80,201,7000,H,7-Aug-21
9384,33,275,6000,G,28-Feb-21
9385,190,200,5500,C,8-Sep-19
9386,239,127,27000,G,29-Mar-21
9387,246,153,43000,G,23-Jun-19
9388,37,291,9500,E,26-Jan-20
9389,243,75,18000,C,27-Feb-21
9390,151,276,10000,I,14-Jun-19
9391,342,300,47500,H,26-Mar-19
9392,236,278,23000,E,27-Jun-19
9393,307,107,14000,D,18-Jun-20
9394,214,1,28500,I,28-Mar-20
9395,69,118,24500,E,15-Jan-20
9396,284,10,17500,I,24-Jan-21
9397,290,239,9000,A,13-May-19
9398,280,152,37000,D,27-Aug-20
9399,207,227,35000,J,10-Dec-19
9400,135,59,30500,B,11-Aug-20
9401,215,241,40000,B,2-Sep-19
9402,303,297,25500,G,27-Mar-19
9403,351,181,37000,C,11-Aug-19
9404,242,250,11500,B,22-Jan-19
9405,58,19,42000,J,24-Feb-19
9406,212,77,14000,H,10-Apr-20
9407,41,171,36500,E,20-Jun-20
9408,396,37,24500,H,27-Apr-21
9409,396,279,5500,B,18-Jul-21
9410,237,170,1500,B,7-Sep-20
9411,4,34,22000,A,6-Mar-19
9412,80,167,28500,J,22-Feb-21
9413,23,262,41000,J,22-Mar-20
9414,35,285,6000,D,21-Jun-21
9415,183,118,1500,C,6-Feb-20
9416,316,104,28000,F,20-Apr-19
9417,280,96,44500,D,26-Mar-19
9418,54,279,41500,I,1-Nov-20
9419,97,280,35500,D,4-Feb-19
9420,175,179,24500,A,7-Feb-19
9421,15,50,24000,F,4-Jan-21
9422,49,28,19500,B,9-Dec-19
9423,135,26,46000,J,9-Jun-21
9424,183,19,45000,H,6-Nov-20
9425,319,182,38000,D,27-Nov-20
9426,10,225,8000,F,17-Mar-19
9427,143,215,45000,D,25-Jun-20
9428,323,152,38000,A,8-Jun-20
9429,75,299,47000,J,4-Jan-21
9430,295,154,50000,B,20-Mar-19
9431,15,111,8500,F,10-Oct-19
9432,193,78,33500,I,21-Feb-20
9433,169,291,8000,G,10-Apr-21
9434,111,177,36500,F,10-Jun-20
9435,192,3,10000,F,10-Jul-19
9436,227,153,37500,J,2-Jul-20
9437,44,146,45500,J,6-Mar-20
9438,304,34,19500,A,7-Mar-19
9439,208,278,47000,H,3-Jul-21
9440,66,160,20500,F,11-Jul-20
9441,318,1,49000,G,8-Jan-19
9442,40,75,25000,J,3-Nov-20
9443,1,108,8500,G,27-Jul-20
9444,150,154,20000,H,19-Jun-21
9445,395,119,41000,H,6-Sep-20
9446,189,287,5500,B,27-Mar-20
9447,7,295,47500,C,9-Apr-19
9448,1,163,49500,J,22-May-20
9449,178,230,11500,A,22-Mar-20
9450,222,286,34000,I,20-Dec-19
9451,366,185,29500,I,30-Nov-19
9452,165,160,10500,B,16-Jun-20
9453,107,24,13500,H,12-Feb-19
9454,234,243,14500,B,1-Jun-19
9455,220,190,23500,A,24-Apr-19
9456,42,12,43500,H,29-May-20
9457,147,201,22000,J,15-Mar-19
9458,46,1,9000,E,21-Dec-20
9459,262,146,26500,A,3-Feb-20
9460,190,268,49000,F,17-Sep-19
9461,227,100,32000,B,2-May-21
9462,136,32,26000,A,26-Jun-21
9463,217,91,27000,I,10-Jan-21
9464,17,66,16500,C,24-Jan-20
9465,261,249,36000,I,27-Dec-20
9466,358,242,47000,I,2-Oct-20
9467,225,136,49000,H,8-Aug-20
9468,201,172,10000,C,21-Sep-21
9469,39,235,38500,G,12-Sep-20
9470,138,115,12500,E,29-Apr-19
9471,223,2,50000,C,31-Aug-21
9472,152,250,28500,C,24-Dec-20
9473,151,192,34000,A,3-Jan-21
9474,49,41,10000,G,22-Mar-20
9475,126,253,30000,I,11-Jul-21
9476,227,98,19500,F,5-Nov-19
9477,192,242,31000,B,10-Mar-20
9478,396,272,30000,D,5-May-19
9479,365,155,21000,H,21-Jan-21
9480,158,5,37000,H,1-Dec-20
9481,325,136,48000,J,7-Mar-21
9482,352,223,34500,B,6-Aug-20
9483,237,35,24000,B,20-Nov-20
9484,138,215,43000,F,20-Apr-20
9485,282,244,28000,H,11-Jun-21
9486,308,10,25500,E,15-Jun-21
9487,220,133,28500,H,19-May-21
9488,245,81,22000,G,6-Sep-21
9489,38,200,48500,J,12-Jun-19
9490,379,229,17500,J,11-Aug-21
9491,40,17,43500,J,26-Aug-20
9492,61,213,37500,B,14-Apr-20
9493,21,250,9000,J,10-Dec-20
9494,218,201,37500,J,17-May-20
9495,39,266,32000,C,7-Mar-21
9496,372,255,30500,B,30-Oct-20
9497,64,105,48000,C,18-Mar-21
9498,7,293,5500,B,8-Aug-19
9499,188,95,21000,J,3-Aug-19
9500,194,213,35500,J,27-Apr-21
9501,308,32,22500,G,26-Feb-20
9502,215,24,1000,I,3-Apr-19
9503,171,65,49000,J,9-May-20
9504,48,280,22000,G,18-Aug-20
9505,87,6,38000,H,28-Feb-19
9506,256,114,40500,H,2-May-21
9507,107,283,29000,D,9-Feb-21
9508,195,269,13500,H,7-May-21
9509,53,188,36500,F,7-Oct-20
9510,400,121,45500,E,15-Aug-21
9511,292,144,49500,C,16-Apr-19
9512,139,166,40000,B,11-Jan-20
9513,143,249,18000,H,17-Feb-21
9514,281,134,22500,J,12-Mar-20
9515,5,278,9500,H,12-Sep-19
9516,157,251,44500,E,1-Apr-19
